Product Id,Model ,Partner ,Device Type ,Part Number,Vendor,FormFactor,Interface Speed,Drivce Format,RPM,Id,Capacity,,Releases
42160,UCS-HD4T7KL12N,Cisco,SAS,58-100189-01,Toshiba,3.5",12,512n,7200,MG04SCA40EN,4000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42160,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39598,UCS-HD4T7KS3-E,Cisco,SAS,9ZM270-175,Seagate,3.5",6,512n,7200,ST4000NM0023,4000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39598,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39815,UCS-HD4TBK9,Cisco,SAS,68-100540-01,Seagate,3.5",6,512n,7200,ST4000NM0063,4000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39815,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41041,UCS-HD600G15CK9,Cisco,SAS,58-100213-01,Seagate,2.5",12,512n,15000,ST600MP0026,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41041,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41042,UCS-HD600G15K9,Cisco,SAS,58-100213-01,Seagate,2.5",12,512n,15000,ST600MP0026,600,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41042,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
40863,UCS-HD6T7KEM,Cisco,SAS,58-100205-01,HGST,3.5",12,512e,7200,HUS726060AL5210,6000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40863,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
42158,UCS-HD6T7KLEM,Cisco,SAS,58-100205-01,HGST,3.5",12,512e,7200,HUS726060AL5210,6000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42158,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41234,UCS-HD900G10K12G,Cisco,SAS,58-100179-01,Toshiba,2.5",12,512n,10000,AL14SEB090N,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41234,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41237,UCS-HD900G10K12G,Cisco,SAS,58-100179-01,Seagate,2.5",12,512n,10000,ST900MM0168,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41237,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36989,UCS-HDD300GI2F105,Cisco,SAS,58-0138-01,Seagate,2.5",6,512n,15000,NA,300,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36989,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36984,UCS-HDD900GI2F106,Cisco,SAS,58-0141-01,Seagate,2.5",6,512n,10000,NA,900,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36984,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41136,UCSC-C3X60-HD4TB,Cisco,SAS,58-0158-01,Seagate,3.5",6,512n,7200,ST4000NM0023,4000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41136,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41959,1.2 TB 10K RPM SAS ISE 12Gbps 2.5in,DELL,SAS,G2G54,Seagate,2.5",12,512n,10000,ST1200MM0099,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41959,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43450,1.2TB 10K RPM ISE SAS 12Gbps 2.5in,DELL,SAS,01M0D,TOSHIBA,2.5",12,512n,10000,AL15SEB120NY,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43450,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39237,1.2TB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,9XNF6,HGST,2.5",12,512n,10000,HUC101812CSS204,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39237,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39279,1.2TB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,WXPCX,Seagate,2.5",12,512n,10000,ST1200MM0088,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39279,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39408,1.2TB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,89D42,Toshiba,2.5",12,512n,10000,AL14SEB120N,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39408,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41231,1.2TB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,0KV02,HGST,2.5",12,512n,10000,HUC101812CSS200,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41231,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42054,1.2TB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,T6TWN,HGST,2.5",6,512n,10000,HUC101212CSS600,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42054,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
39195,1.2TB 10K RPM SAS 6Gbps 2.5in,DELL,SAS,87GNY,HGST,2.5",6,512n,10000,HUC101812CSS204,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=39195,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36171,1.2TB 10K RPM SAS 6Gbps 2.5in Flex Bay,DELL,SAS,NA,NA,2.5",6,512n,10000,NA,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36171,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
36172,1.2TB 10K RPM SAS 6Gbps 2.5in Hot-plug Hard Drive,DELL,SAS,,NA,2.5",6,512n,10000,NA,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36172,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41138,1.2TB 10K RPM SAS ISE 12Gbps 2.5in,DELL,SAS,FR6W6,Seagate,2.5",12,512n,10000,ST1200MM0198,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41138,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43449,1.8TB 10K RPM ISE SAS 12Gbps 2.5in,DELL,SAS,0WRRF,TOSHIBA,2.5",12,512e,10000,AL15SEB18EQY,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43449,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40906,1.8TB 10K RPM SAS 12Gbps 2.5” in 512e Hot-plug Hard Drive,DELL,SAS,GP3FR,Toshiba,2.5",12,512e,10000,AL14SEB18EQ,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40906,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41961,1.8TB 10K RPM SAS ISE 12Gbps 2.5in,DELL,SAS,JY57X,Seagate,2.5",12,512e,10000,DL1800MM0159,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41961,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40796,10000GB 7.2K RPM SAS 12Gbps 3.5in,DELL,SAS,YF87J,seagate,3.5",12,512e,7200,ST10000NM0256,10000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40796,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41030,1000GB 7.2K RPM SAS 6Gbps 3.5in,DELL,SAS,FNW88,Seagate,3.5",6,512n,7200,ST1000NM0023,1000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41030,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
43916,10TB 7.2K ISE SAS 512e 12Gbps 3.5”,DELL,SAS,07FPR,HGST,3.5",12,512e,7200,HUH721010AL5200,10000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43916,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40657,10TB 7.2K RPM SAS 12Gbps 3.5”,DELL,SAS,07FPR,HGST,3.5",12,512e,7200,HUH721010AL5200,10000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40657,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40622,1200GB 10K 512n SAS 12Gbps 2.5",DELL,SAS,9XNF6,HGST,2.5",12,512n,10000,HUC101812CSS204,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40622,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41253,1200GB 10K RPM ISE SAS 12Gbps 2.5in,DELL,SAS,3K30N,Toshiba,2.5",12,512n,10000,AL14SEB120NY,1200,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41253,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
42950,12TB 7.2K FIPS SAS 512e 12Gbps 3.5”,DELL,SAS,0JHTD,HGST,3.5",12,512e,7200,HUH721212AL5205,12000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42950,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
42714,12TB 7.2K ISE SAS 512e 12Gbsp 3.5”,DELL,SAS,9HXK6,HGST,3.5",12,512e,7200,HUH721212AL5200,12000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=42714,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
43914,12TB 7.2K SAS 512e FIPS 12Gbps 3.5”,DELL,SAS,0JHTD,HGST,3.5",12,512e,7200,HUH721212AL5205,12000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43914,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
43915,12TB 7.2K SAS 512e ISE 12Gbps 3.5”,DELL,SAS,9HXK6,HGST,3.5",12,512e,7200,HUH721212AL5200,12000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=43915,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
41137,146GB 15K RPM SAS 6Gbps 2.5in,DELL,SAS,61XPF,Seagate,2.5",6,512n,15000,ST9146853SS,146,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41137,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
41252,1800GB 10K RPM ISE SAS 12Gbps 2.5in,DELL,SAS,2TRM4,Toshiba,2.5",12,512e,10000,AL14SEB18EQY,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=41252,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40779,1800GB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,VJ7CD,seagate,2.5",12,512e,10000,ST1800MM0168,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40779,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40780,1800GB 10K RPM SAS 12Gbps 2.5in,DELL,SAS,RVDCJ,seagate,2.5",12,512e,10000,ST1800MM0198,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40780,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
40660,1800GB 10K RPM SAS 12Gbps 2.5”,DELL,SAS,VTHDD,HGST,2.5",12,512e,10000,HUC101818CS4204,1800,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=40660,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5)"
36173,1TB 7.2K RPM Near-Line SAS 6Gbps 3.5in Hot-plug Hard Drive,DELL,SAS,,NA,3.5",6,512n,7200,NA,1000,https://www.vmware.com/resources/compatibility/detail.php?deviceCategory=hdd&productid=36173,"ESXi 6.7 (vSAN 6.7), vSAN 6.6 (ESXi 6.5.0d), ESXi 6.5 U2 (vSAN 6.6.1 U2), ESXi 6.5 U1 (vSAN 6.6.1), ESXi 6.5 (vSAN 6.5), ESXi 6.0 U3 (vSAN 6.2 Update 3), ESXi 6.0 U2 (vSAN 6.2), ESXi 6.0 U1 (vSAN 6.1), ESXi 6.0 (vSAN 6.0), ESXi 5.5 U3 (vSAN 5.5 Update 3), ESXi 5.5 U2 (vSAN 5.5 Update 2), ESXi 5.5 U1 (vSAN 5.5)"
